date,open_price,high_price,low_price,close_price,volume_price,adjclose_price
2013-03-05,23,24,23,24,3472000,17
2013-03-04,23,24,23,23,3299800,16
2013-03-01,24,24,23,24,3525900,16
2013-02-28,25,25,25,25,2698600,17
2013-02-27,24,25,24,25,3451800,17
2013-02-26,24,25,23,24,2680500,17
2013-02-25,25,25,24,24,1538700,17
2013-02-22,24,25,24,24,2541400,17
2013-02-21,25,25,24,24,4007200,17
2013-02-20,25,25,25,25,2305900,17
2013-02-19,25,25,24,25,3326300,17
2013-02-15,26,26,25,25,3084800,17
2013-02-14,25,26,25,25,1630700,17
2013-02-13,25,26,25,26,2614600,18
2013-02-12,26,26,25,25,3486700,18
2013-02-11,26,26,25,26,2867600,18
2013-02-08,25,26,25,26,3255200,18
2013-02-07,25,25,24,25,2764900,17
2013-02-06,24,25,23,25,9977800,17
2013-02-05,25,27,25,26,5776800,18
2013-02-04,24,25,24,25,4396600,17
2013-02-01,24,24,23,24,4406200,17
2013-01-31,23,23,22,23,5161000,16
2013-01-30,23,24,23,23,2228900,16
2013-01-29,23,24,23,24,2404100,16
2013-01-28,23,23,23,23,1643900,16
2013-01-25,23,23,23,23,2012600,16
2013-01-24,23,23,23,23,2299800,16
2013-01-23,23,23,22,23,1791200,16
2013-01-22,23,23,23,23,1907100,16
2013-01-18,23,23,23,23,2116500,16
2013-01-17,23,23,23,23,2599600,16
2013-01-16,23,23,22,23,2640000,16
2013-01-15,22,23,22,23,2857500,16
2013-01-14,23,23,22,23,3504700,16
2013-01-11,22,23,22,23,5267100,16
2013-01-10,22,22,22,22,3900300,15
2013-01-09,23,23,22,22,4331900,15
2013-01-08,22,23,22,23,11131200,16
2013-01-07,24,24,23,24,3983900,17
2013-01-04,24,25,24,24,4040000,17
2013-01-03,25,25,23,24,10642800,17
2013-01-02,25,25,24,25,4898100,17
2012-12-31,24,25,24,25,2098400,17
2012-12-28,24,24,24,24,1431500,17
2012-12-27,24,25,23,24,2426700,17
2012-12-26,25,26,24,24,2100600,17
2012-12-24,25,25,25,25,540400,17
2012-12-21,25,26,25,25,3709500,17
2012-12-20,27,27,25,26,4311600,18
2012-12-19,27,28,27,27,4291500,19
2012-12-18,27,27,27,27,3262600,19
2012-12-17,27,27,27,27,2368800,19
2012-12-14,27,27,27,27,2534500,19
2012-12-13,27,28,27,27,4447500,19
2012-12-12,27,28,27,27,2769500,19
2012-12-11,27,27,27,27,2496200,19
2012-12-10,27,27,26,27,2618900,19
2012-12-07,26,27,26,27,2509300,19
2012-12-06,26,26,25,26,2481700,18
2012-12-05,25,26,25,25,2785300,18
2012-12-04,25,26,25,25,3563300,18
2012-12-03,26,26,25,25,2423600,18
2012-11-30,26,26,26,26,2570500,18
2012-11-29,26,26,25,26,2730700,18
2012-11-28,26,26,26,26,3618900,18
2012-11-27,26,27,26,26,3147100,18
2012-11-26,26,26,26,26,2367100,18
2012-11-23,27,28,26,27,2537900,18
2012-11-21,26,27,26,27,5713600,18
2012-11-20,25,26,25,26,2998600,18
2012-11-19,25,26,25,25,5814000,17
2012-11-16,24,25,24,25,7344000,17
2012-11-15,24,24,23,24,10941900,16
2012-11-14,23,24,23,23,6424300,16
2012-11-13,22,23,22,23,3289800,16
2012-11-12,22,23,22,23,2773600,15
2012-11-09,22,22,21,22,3481800,15
2012-11-08,23,23,22,22,2913800,15
2012-11-07,23,23,23,23,1973100,16
2012-11-06,23,24,23,23,1395100,16
2012-11-05,23,24,23,23,1927100,16
2012-11-02,23,23,23,23,2441900,16
2012-11-01,22,23,22,23,1617300,16
2012-10-31,23,23,22,22,1765100,15
2012-10-26,23,23,22,23,2337300,15
2012-10-25,23,23,23,23,2115700,16
2012-10-24,23,23,22,23,2976600,16
2012-10-23,22,23,22,23,2682800,15
2012-10-22,23,23,22,23,1640500,16
2012-10-19,23,23,22,23,2290300,16
2012-10-18,22,23,22,23,2272000,16
2012-10-17,22,23,22,22,1625000,15
2012-10-16,22,23,22,22,1361000,15
2012-10-15,22,23,22,22,1815600,15
2012-10-12,22,23,22,22,2268900,15
2012-10-11,23,23,22,22,4170700,15
2012-10-10,23,23,22,22,3582200,15
2012-10-09,23,24,23,23,4904600,16
2012-10-08,23,23,22,23,2839400,16
2012-10-05,22,23,22,23,4062000,15
2012-10-04,21,22,21,22,3602600,15
2012-10-03,21,21,21,21,2103600,14
2012-10-02,21,21,21,21,2840000,14
2012-10-01,21,21,21,21,2535900,14
2012-09-28,20,21,20,21,3022600,14
2012-09-27,21,21,20,20,1926100,14
2012-09-26,20,21,20,21,3922700,14
2012-09-25,22,22,20,20,4665800,14
2012-09-24,22,22,21,22,2753000,15
2012-09-21,22,22,22,22,3403900,15
2012-09-20,22,22,22,22,1841900,15
2012-09-19,22,22,22,22,2843200,15
2012-09-18,22,22,22,22,1862800,15
2012-09-17,23,23,22,22,3458400,15
2012-09-14,22,23,22,23,3880400,16
2012-09-13,22,22,21,22,2907900,15
2012-09-12,21,22,21,22,2078300,15
2012-09-11,21,22,21,21,3172500,15
2012-09-10,21,21,21,21,3392800,14
2012-09-07,21,21,21,21,3434400,14
2012-09-06,20,21,20,21,3451100,14
2012-09-05,20,20,20,20,4265000,14
2012-09-04,19,20,19,20,7087200,14
2012-08-31,19,19,18,19,3901400,13
2012-08-30,18,19,18,19,3469300,13
2012-08-29,18,18,17,18,3512900,12
2012-08-28,18,18,18,18,2038300,12
2012-08-27,18,18,18,18,2109500,12
2012-08-24,18,18,18,18,3042200,12
2012-08-23,18,19,18,18,2706500,12
2012-08-22,19,19,18,18,4519100,12
2012-08-21,19,19,18,19,5039600,13
2012-08-20,18,19,18,19,6805200,13
2012-08-17,18,18,17,18,6191000,12
2012-08-16,17,18,16,17,11132700,12
2012-08-15,17,17,17,17,4610000,11
2012-08-14,17,18,17,17,5000600,11
2012-08-13,18,18,17,17,5432600,12
2012-08-10,16,17,16,17,4703000,12
2012-08-09,16,16,16,16,1693300,11
2012-08-08,16,16,16,16,1495000,11
2012-08-07,16,17,15,16,2796600,11
2012-08-06,16,16,15,16,2698500,10
2012-08-03,15,16,15,15,2317700,10
2012-08-02,15,16,15,15,3850900,10
2012-08-01,16,18,15,16,7687200,10
2012-07-31,15,16,15,16,1618400,10
2012-07-30,16,16,15,16,1903400,10
2012-07-27,16,16,15,16,1984300,11
2012-07-26,15,16,15,15,2411600,10
2012-07-25,15,15,15,15,2623400,10
2012-07-24,16,16,15,15,3817800,10
2012-07-23,16,16,15,16,2114100,11
2012-07-20,16,16,16,16,1933100,11
2012-07-19,16,17,16,16,2747200,11
2012-07-18,16,17,16,16,1867000,11
2012-07-17,16,16,16,16,1610400,11
2012-07-16,16,16,16,16,2814100,11
2012-07-13,17,17,16,16,2816300,11
2012-07-12,17,17,16,17,2040100,11
2012-07-11,17,17,17,17,2575600,11
2012-07-10,17,17,17,17,1795300,11
2012-07-09,18,18,17,17,2981000,11
2012-07-06,18,18,18,18,1560600,12
2012-07-05,18,18,18,18,1624000,12
2012-07-03,18,18,17,18,1365600,12
2012-07-02,18,18,17,17,2081200,12
2012-06-29,18,18,17,18,3532800,12
2012-06-28,17,17,17,17,1734300,12
2012-06-27,17,17,17,17,2183000,12
2012-06-26,17,17,17,17,2197400,11
2012-06-25,17,17,17,17,2696600,11
2012-06-22,17,17,17,17,3719900,12
2012-06-21,18,18,17,17,2769300,11
2012-06-20,18,18,18,18,2388500,12
2012-06-19,18,18,18,18,3630200,12
2012-06-18,17,18,17,18,3332300,12
2012-06-15,17,17,17,17,8346600,12
2012-06-14,18,18,17,17,8637800,12
2012-06-13,18,18,18,18,2808900,12
2012-06-12,18,18,18,18,4243600,12
2012-06-11,19,19,18,18,3185000,12
2012-06-08,18,19,18,19,2347700,12
2012-06-07,19,19,18,18,4725000,12
2012-06-06,19,19,19,19,2797100,13
2012-06-05,19,19,19,19,2231800,13
2012-06-04,19,19,18,19,3658100,13
2012-06-01,18,19,18,19,3677900,13
2012-05-31,19,19,18,19,2831400,13
2012-05-30,19,21,19,19,6733000,13
2012-05-29,19,19,19,19,2699800,13
2012-05-25,19,19,19,19,3141800,13
2012-05-24,19,19,18,19,4793200,13
2012-05-23,18,19,18,19,5500000,12
2012-05-22,19,19,18,19,3502300,12
2012-05-21,19,19,18,18,4801600,12
2012-05-18,18,19,18,19,4928300,12
2012-05-17,19,20,18,18,12019700,12
2012-05-16,20,21,20,20,3427900,14
2012-05-15,20,20,20,20,3086100,13
2012-05-14,20,21,20,20,3142200,14
2012-05-11,20,21,20,20,5106800,13
2012-05-10,21,21,20,21,2525900,14
2012-05-09,20,21,20,20,4039400,14
2012-05-08,20,21,20,21,4384000,14
2012-05-07,21,22,21,21,2926900,14
2012-05-04,22,22,21,21,1825500,14
2012-05-03,22,22,21,22,2515900,15
2012-05-02,22,22,22,22,1581700,15
2012-05-01,22,23,22,22,3127500,15
2012-04-30,22,22,22,22,1677100,15
2012-04-27,22,22,22,22,2741300,15
2012-04-26,22,22,22,22,1662900,15
2012-04-25,22,22,22,22,2028500,15
2012-04-24,22,22,22,22,3579100,15
2012-04-23,22,22,21,22,2837800,15
2012-04-20,22,22,22,22,3146800,15
2012-04-19,22,22,22,22,3532100,15
2012-04-18,22,22,21,22,3843200,15
2012-04-17,21,22,21,22,4005600,15
2012-04-16,21,21,20,21,3427500,14
2012-04-13,21,21,21,21,2239000,14
2012-04-12,21,21,21,21,2103700,14
2012-04-11,21,21,20,21,4890500,14
2012-04-10,21,21,21,21,2982600,14
2012-04-09,21,22,21,21,2527000,14
2012-04-05,21,22,21,21,2809400,14
2012-04-04,21,22,21,21,2851500,14
2012-04-03,22,22,21,22,3928100,14
2012-04-02,21,22,21,22,5003000,15
2012-03-30,22,22,21,21,4994300,14
2012-03-29,23,23,22,22,8907400,15
2012-03-28,23,23,23,23,3125400,15
2012-03-27,23,23,23,23,2214100,16
2012-03-26,23,24,23,23,3171400,16
2012-03-23,23,23,22,23,3833900,16
2012-03-22,25,25,23,23,11151700,15
2012-03-21,24,24,24,24,4490900,16
2012-03-20,23,24,23,24,3559900,16
2012-03-19,23,24,23,23,3705900,16
2012-03-16,23,23,23,23,3843900,15
2012-03-15,23,23,23,23,2779100,16
2012-03-14,23,23,23,23,3470800,15
2012-03-13,24,24,23,23,3291000,16
2012-03-12,23,24,23,23,2114300,16
2012-03-09,23,24,23,23,5019200,16
2012-03-08,24,24,23,24,3269600,16
2012-03-07,23,23,23,23,2251600,16
2012-03-06,23,23,23,23,1547800,16
2012-03-05,23,24,23,24,5110600,16
2012-03-02,23,24,23,23,3897800,16
2012-03-01,22,23,22,23,4898500,16
2012-02-29,23,23,22,22,3222100,15
2012-02-28,22,23,22,23,2295300,15
2012-02-27,22,23,22,23,2013400,15
2012-02-24,23,23,22,22,2644600,15
2012-02-23,22,23,22,23,1831900,15
2012-02-22,23,23,22,22,2345400,15
2012-02-21,23,23,23,23,2142000,15
2012-02-17,23,23,23,23,1975000,15
2012-02-16,22,23,22,23,2976200,15
2012-02-15,23,23,22,22,3596100,15
2012-02-14,22,23,22,22,3924300,15
2012-02-13,23,23,22,22,5615300,15
2012-02-10,23,23,22,22,8064100,15
2012-02-09,24,24,24,24,3841200,16
2012-02-08,24,25,24,24,8534000,16
2012-02-07,23,23,23,23,2866800,15
2012-02-06,23,23,23,23,3658900,15
2012-02-03,23,23,23,23,2528800,15
2012-02-02,23,23,23,23,3409400,15
2012-02-01,23,23,23,23,3388000,15
2012-01-31,23,23,23,23,4293800,15
2012-01-30,24,24,23,23,5389400,15
2012-01-27,24,24,24,24,3427300,16
2012-01-26,24,24,22,24,6044800,16
2012-01-25,24,25,24,25,2615100,16
2012-01-24,24,24,24,24,1604400,16
2012-01-23,24,24,24,24,1678000,16
2012-01-20,24,25,24,24,2568200,16
2012-01-19,23,24,23,24,3274300,16
2012-01-18,23,24,23,24,2442900,16
2012-01-17,23,23,23,23,2970900,15
2012-01-13,23,24,23,23,4236600,15
2012-01-12,24,24,24,24,3004600,16
2012-01-11,24,24,24,24,3515500,16
2012-01-10,24,24,23,24,3865600,16
2012-01-09,24,24,23,23,6956000,16
2012-01-06,25,25,24,24,3778400,16
2012-01-05,23,25,23,25,3694000,17
2012-01-04,23,24,23,24,2079400,16
2012-01-03,24,24,23,23,2563200,16
2011-12-30,24,24,24,24,1047300,16
2011-12-29,24,24,23,24,1310700,16
2011-12-28,24,24,23,24,1761500,16
2011-12-27,23,24,23,23,1227300,16
2011-12-23,23,24,23,23,1529100,16
2011-12-22,23,24,23,23,1828700,16
2011-12-21,23,23,23,23,1410400,15
2011-12-20,23,23,23,23,1777400,15
2011-12-19,23,23,22,22,2025800,15
2011-12-16,23,23,23,23,2654700,15
2011-12-15,23,24,23,23,3382300,15
2011-12-14,23,24,23,23,3358000,15
2011-12-13,24,24,23,24,4247700,16
2011-12-12,24,24,23,24,4189700,16
2011-12-09,23,24,23,24,3497600,16
2011-12-08,23,23,23,23,3050400,15
2011-12-07,23,23,23,23,3534200,15
2011-12-06,23,23,23,23,2152100,15
2011-12-05,23,23,23,23,2694400,15
2011-12-02,23,23,23,23,2168100,15
2011-12-01,23,23,22,23,2361900,15
2011-11-30,23,23,22,23,3327200,15
2011-11-29,22,23,22,22,4796300,15
2011-11-28,22,22,22,22,3438000,15
2011-11-25,21,22,21,21,1757300,14
2011-11-23,22,22,21,22,3788000,14
2011-11-22,22,22,22,22,3926300,15
2011-11-21,22,22,21,22,5503200,15
2011-11-18,22,22,21,22,6090900,15
2011-11-17,22,22,21,21,7055700,14
2011-11-16,23,23,22,22,11501000,15
2011-11-15,24,24,23,23,7087900,15
2011-11-14,24,24,24,24,3221100,16
2011-11-11,24,25,24,25,2449300,16
2011-11-10,25,25,24,24,3374700,16
2011-11-09,25,25,24,24,1847600,16
2011-11-08,25,25,25,25,1968500,17
2011-11-07,25,25,25,25,1934800,17
2011-11-04,25,25,25,25,2723300,17
2011-11-03,25,25,24,25,2592100,17
2011-11-02,25,25,25,25,3423100,16
2011-11-01,24,25,24,25,3785400,16
2011-10-31,26,26,25,25,3952100,17
2011-10-28,25,26,25,26,3189500,17
2011-10-27,25,26,25,25,2730800,17
2011-10-26,25,25,24,25,4408500,16
2011-10-25,25,26,25,25,3605400,17
2011-10-24,25,25,24,25,4566500,17
2011-10-21,25,25,25,25,4584400,16
2011-10-20,24,25,24,25,1997400,16
2011-10-19,24,25,24,24,2839400,16
2011-10-18,24,25,24,24,3618100,16
2011-10-17,25,25,23,24,5985700,16
2011-10-14,25,25,24,25,2958000,16
2011-10-13,25,25,25,25,2638900,16
2011-10-12,25,26,24,25,6005100,17
2011-10-11,24,24,24,24,2763400,16
2011-10-10,24,25,24,24,3317900,16
2011-10-07,24,24,24,24,4015700,16
2011-10-06,23,24,23,24,3976300,16
2011-10-05,23,23,23,23,3010100,16
2011-10-04,22,23,22,23,3800000,16
2011-10-03,23,23,22,22,4808200,15
2011-09-30,23,23,23,23,2694100,15
2011-09-29,23,24,23,23,3052000,16
2011-09-28,24,24,23,23,2347800,15
2011-09-27,23,24,23,23,2565800,16
2011-09-26,22,23,22,23,2080500,15
2011-09-23,22,22,22,22,2508800,15
2011-09-22,22,23,22,22,3928400,15
2011-09-21,23,24,23,23,3219700,15
2011-09-20,24,24,23,23,2646200,16
2011-09-19,24,24,23,24,3109900,16
2011-09-16,24,25,24,24,3428500,16
2011-09-15,24,24,23,24,4514900,16
2011-09-14,23,24,23,23,3727700,16
2011-09-13,23,23,22,23,2764700,15
2011-09-12,22,23,22,23,4171400,15
2011-09-09,22,23,22,23,3944600,15
2011-09-08,23,23,22,22,2352600,15
2011-09-07,23,23,22,23,3241500,15
2011-09-06,21,22,21,22,4028200,15
2011-09-02,22,22,22,22,2520800,14
2011-09-01,23,23,23,23,2749800,15
2011-08-31,23,24,23,23,4433900,16
2011-08-30,23,23,23,23,3671300,15
2011-08-29,22,23,22,23,3778400,15
2011-08-26,22,23,22,22,3223400,15
2011-08-25,23,23,22,22,3543700,15
2011-08-24,22,23,22,23,5120200,15
2011-08-23,21,22,21,22,5156800,15
2011-08-22,21,21,21,21,5562100,14
2011-08-19,21,22,21,21,8060000,14
2011-08-18,18,21,18,21,14058000,14
2011-08-17,21,21,20,20,5311200,13
2011-08-16,20,21,20,21,3593700,14
2011-08-15,20,21,20,20,3745300,14
2011-08-12,21,21,20,20,4252900,13
2011-08-11,20,21,20,21,2913800,14
2011-08-10,20,21,20,20,3791300,13
2011-08-09,20,21,20,21,4899500,14
2011-08-08,21,21,20,20,5769200,13
2011-08-05,22,22,21,22,7434700,14
2011-08-04,22,22,21,21,5896100,14
2011-08-03,22,23,22,22,4943800,15
2011-08-02,22,23,22,22,4718900,15
2011-08-01,23,23,22,23,3377500,15
2011-07-29,23,23,23,23,3444900,15
2011-07-28,23,23,23,23,4047900,15
2011-07-27,23,23,23,23,4015500,15
2011-07-26,23,23,23,23,2419600,15
2011-07-25,23,23,23,23,3306300,15
2011-07-22,23,23,23,23,2904300,15
2011-07-21,23,23,23,23,4273100,15
2011-07-20,23,24,23,23,3562500,15
2011-07-19,23,23,23,23,3274400,15
2011-07-18,23,23,23,23,5743700,15
2011-07-15,23,23,23,23,4169300,15
2011-07-14,24,24,23,23,6913100,16
2011-07-13,24,24,24,24,7147700,16
2011-07-12,25,25,24,24,8179300,16
2011-07-11,26,26,25,25,3591200,17
2011-07-08,26,27,26,26,2178200,18
2011-07-07,27,27,27,27,4066000,18
2011-07-06,27,27,27,27,1932400,18
2011-07-05,27,27,26,27,4062100,18
2011-07-01,26,27,26,26,3041300,18
2011-06-30,26,26,25,26,3119100,17
2011-06-29,26,26,25,25,3459900,17
2011-06-28,25,26,25,26,2724400,17
2011-06-27,26,26,25,25,3886300,17
2011-06-24,26,26,25,26,3188400,17
2011-06-23,26,26,25,26,3733500,17
2011-06-22,27,27,26,26,3756300,17
2011-06-21,26,27,26,27,1957800,18
2011-06-20,26,26,26,26,2114200,18
2011-06-17,26,26,26,26,3019400,17
2011-06-16,26,26,26,26,3314400,17
2011-06-15,26,26,25,26,3310800,17
2011-06-14,26,26,25,26,3036500,17
2011-06-13,26,26,26,26,2007800,17
2011-06-10,26,26,26,26,3691900,17
2011-06-09,26,26,26,26,2536600,17
2011-06-08,26,26,25,26,3369100,17
2011-06-07,26,26,26,26,2933100,17
2011-06-06,26,27,26,26,2188600,17
2011-06-03,26,27,26,26,3218000,17
2011-06-02,27,27,27,27,3104000,18
2011-06-01,27,28,27,27,3856400,18
2011-05-31,28,28,27,27,4766600,18
2011-05-27,27,28,27,28,2421000,18
2011-05-26,27,27,27,27,2725600,18
2011-05-25,27,27,26,27,5120900,18
2011-05-24,27,28,27,27,6003300,18
2011-05-23,27,28,27,27,4118900,18
2011-05-20,27,28,27,27,7744500,18
2011-05-19,25,27,24,27,13880700,18
2011-05-18,26,26,26,26,3661000,17
2011-05-17,26,26,26,26,2978400,17
2011-05-16,26,26,26,26,4349400,17
2011-05-13,26,27,26,26,5539000,17
2011-05-12,25,25,25,25,2618500,17
2011-05-11,25,25,25,25,2234000,17
2011-05-10,25,25,25,25,2311200,17
2011-05-09,25,25,25,25,1988600,17
2011-05-06,26,26,25,25,3204400,17
2011-05-05,25,26,25,25,3325300,17
2011-05-04,25,26,25,25,3207100,17
2011-05-03,25,26,25,25,3208400,17
2011-05-02,26,26,25,25,3995000,17
2011-04-29,25,26,25,25,5400000,17
2011-04-28,26,26,26,26,2942500,17
2011-04-27,26,26,26,26,4410100,17
2011-04-26,26,26,26,26,3700000,17
2011-04-25,26,26,26,26,4346400,17
2011-04-21,26,26,26,26,5398800,17
2011-04-20,26,26,26,26,5200400,17
2011-04-19,26,26,26,26,4301800,17
2011-04-18,26,26,25,26,9732900,17
2011-04-15,25,26,25,26,10969700,17
2011-04-14,25,26,25,25,10505800,17
2011-04-13,23,25,23,25,16183100,17
2011-04-12,23,24,23,23,3902900,16
2011-04-11,23,24,23,23,3886100,15
2011-04-08,24,24,23,23,3944400,16
2011-04-07,23,24,23,24,4904300,16
2011-04-06,23,24,23,23,4850000,16
2011-04-05,22,23,22,23,6733700,15
2011-04-04,22,23,22,22,2611300,15
2011-04-01,22,23,22,22,5353000,15
2011-03-31,22,22,22,22,2805800,15
2011-03-30,22,22,22,22,3548100,15
2011-03-29,21,22,21,22,3995000,15
2011-03-28,21,22,21,21,2835400,14
2011-03-25,21,22,21,21,5105400,14
2011-03-24,22,22,21,21,9157600,14
2011-03-23,20,21,20,21,3915000,14
2011-03-22,21,21,20,21,2625900,14
2011-03-21,21,21,20,21,3606400,14
2011-03-18,21,21,20,20,5653400,14
2011-03-17,20,21,20,20,4478300,14
2011-03-16,20,20,20,20,5368100,13
2011-03-15,19,20,19,20,6552900,13
2011-03-14,19,20,19,19,4056100,13
2011-03-11,19,19,19,19,3307900,13
2011-03-10,19,19,19,19,5013600,13
2011-03-09,19,19,19,19,3784300,13
2011-03-08,19,20,19,19,2365100,13
2011-03-07,20,20,19,19,3568600,13
2011-03-04,20,20,19,20,2450700,13
2011-03-03,19,20,19,20,3255300,13
2011-03-02,19,19,19,19,2789900,13
2011-03-01,19,20,19,19,3853600,13
2011-02-28,20,20,19,19,2228100,13
2011-02-25,19,19,19,19,2471500,13
2011-02-24,19,19,19,19,3730000,13
2011-02-23,19,19,19,19,4047400,13
2011-02-22,19,20,19,19,5421800,13
2011-02-18,20,20,19,19,3635400,13
2011-02-17,20,20,20,20,3153800,13
2011-02-16,20,20,19,20,4315100,13
2011-02-15,19,20,19,20,4453600,13
2011-02-14,19,20,19,19,4774200,13
2011-02-11,20,20,20,20,4173400,13
2011-02-10,19,20,19,20,6081500,13
2011-02-09,20,20,19,19,3770200,13
2011-02-08,20,20,19,20,4517600,13
2011-02-07,20,20,20,20,3623300,13
2011-02-04,19,20,19,20,5983200,13
2011-02-03,19,20,19,19,6429400,13
2011-02-02,20,20,19,19,7599000,13
2011-02-01,21,21,20,20,4249900,13
2011-01-31,21,21,20,21,2134500,14
2011-01-28,21,21,20,20,3345100,14
2011-01-27,21,21,20,21,3254100,14
2011-01-26,21,21,20,21,2150700,14
2011-01-25,20,21,20,21,2777100,14
2011-01-24,20,21,20,21,2852200,14
2011-01-21,21,21,20,20,4304000,14
2011-01-20,20,21,20,21,4919200,14
2011-01-19,20,20,20,20,3835900,13
2011-01-18,20,20,20,20,2932300,13
2011-01-14,20,20,20,20,4213400,13
2011-01-13,20,21,20,20,3637600,13
2011-01-12,20,20,20,20,4515800,13
2011-01-11,20,20,20,20,4473900,13
2011-01-10,20,20,20,20,3728000,13
2011-01-07,20,20,20,20,5790200,13
2011-01-06,21,21,20,20,11341400,13
2011-01-05,22,22,21,21,6061200,14
2011-01-04,22,22,22,22,2771000,15
2011-01-03,23,23,22,22,2398800,15
2010-12-31,22,22,22,22,1582200,15
2010-12-30,22,23,22,22,3080800,15
2010-12-29,22,22,22,22,1989400,15
2010-12-28,22,22,22,22,1984000,15
2010-12-27,22,22,22,22,1905400,14
2010-12-23,21,22,21,22,3122100,14
2010-12-22,21,21,21,21,1465900,14
2010-12-21,21,21,21,21,1798800,14
2010-12-20,21,21,21,21,3402300,14
2010-12-17,21,21,21,21,2456500,14
2010-12-16,21,21,21,21,2364900,14
2010-12-15,21,21,21,21,3794800,14
2010-12-14,21,21,21,21,4007500,14
2010-12-13,22,22,21,21,3521700,14
2010-12-10,21,22,21,22,3666200,14
2010-12-09,21,21,21,21,2505700,14
2010-12-08,21,21,21,21,2738500,14
2010-12-07,21,21,21,21,3155100,14
2010-12-06,21,21,21,21,2241700,14
2010-12-03,21,21,21,21,3766800,14
2010-12-02,20,21,20,21,5404600,14
2010-12-01,20,20,19,20,4321600,13
2010-11-30,20,20,19,19,3186500,13
2010-11-29,20,20,20,20,2582600,13
2010-11-26,20,20,20,20,1192500,13
2010-11-24,20,20,20,20,1868800,13
2010-11-23,20,20,20,20,2153600,13
2010-11-22,20,20,20,20,3334900,13
2010-11-19,20,20,19,20,3580700,13
2010-11-18,20,21,20,20,11172600,13
2010-11-17,21,22,20,21,11644000,14
2010-11-16,20,21,20,20,5832700,14
2010-11-15,20,21,20,20,2176300,13
2010-11-12,21,21,20,20,3363500,14
2010-11-11,20,21,19,21,7306000,14
2010-11-10,20,20,20,20,4044100,13
2010-11-09,20,20,20,20,3878500,13
2010-11-08,20,20,19,20,3570400,13
2010-11-05,19,20,19,19,3624300,13
2010-11-04,19,19,19,19,2767600,13
2010-11-03,19,19,19,19,2523100,13
2010-11-02,19,19,19,19,1758600,13
2010-11-01,19,19,19,19,2473000,13
2010-10-29,19,19,19,19,2384000,13
2010-10-28,19,19,19,19,2068100,13
2010-10-27,19,19,19,19,3253900,13
2010-10-26,19,19,19,19,2206800,13
2010-10-25,19,19,19,19,3189500,12
2010-10-22,19,19,18,19,2423800,12
2010-10-21,18,19,18,19,3257600,12
2010-10-20,18,19,18,18,5685700,12
2010-10-19,18,18,18,18,7064100,12
2010-10-18,18,18,17,18,6254000,12
2010-10-15,18,18,18,18,7647800,12
2010-10-14,19,19,18,18,5743000,12
2010-10-13,19,19,19,19,5075200,12
2010-10-12,20,20,19,19,5362700,13
2010-10-11,20,20,19,20,2491800,13
2010-10-08,19,20,19,20,2024100,13
2010-10-07,20,20,19,19,2095800,13
2010-10-06,20,20,20,20,2393700,13
2010-10-05,20,20,20,20,3076100,13
2010-10-04,19,20,19,19,2206600,13
2010-10-01,19,20,19,20,2946100,13
2010-09-30,19,19,19,19,2229500,13
2010-09-29,19,19,19,19,1527300,13
2010-09-28,19,20,19,19,2622600,13
2010-09-27,20,20,19,19,1470300,13
2010-09-24,19,20,19,19,2919700,13
2010-09-23,19,19,19,19,2835200,13
2010-09-22,19,19,19,19,2547200,13
2010-09-21,19,19,19,19,3303200,13
2010-09-20,19,19,19,19,3941700,13
2010-09-17,19,19,19,19,5018300,13
2010-09-16,19,20,19,19,11146500,13
2010-09-15,18,18,18,18,2023200,12
2010-09-14,18,18,18,18,3042700,12
2010-09-13,18,18,18,18,2556300,12
2010-09-10,18,18,18,18,3064100,12
2010-09-09,18,18,18,18,2076800,12
2010-09-08,18,18,18,18,2152900,12
2010-09-07,18,18,18,18,1627600,12
2010-09-03,18,19,18,19,1917000,12
2010-09-02,18,18,18,18,1919200,12
2010-09-01,18,18,18,18,3117300,12
2010-08-31,17,18,17,17,4134100,12
2010-08-30,18,18,17,17,2862900,12
2010-08-27,18,18,17,18,3315900,12
2010-08-26,18,18,18,18,3433000,12
2010-08-25,18,18,18,18,3373900,12
2010-08-24,18,18,17,18,3336400,12
2010-08-23,18,18,18,18,2931800,12
2010-08-20,18,19,18,18,4008900,12
2010-08-19,19,19,18,19,11934300,12
2010-08-18,19,20,19,20,3320800,13
2010-08-17,20,20,19,20,1594200,13
2010-08-16,19,19,19,19,2146000,13
2010-08-13,19,19,19,19,2402300,13
2010-08-12,19,20,19,19,3676600,13
2010-08-11,20,20,19,19,4466900,13
2010-08-10,20,20,20,20,3557500,13
2010-08-09,21,21,20,20,3433800,14
2010-08-06,20,21,20,20,2729500,14
2010-08-05,21,21,20,21,2241400,14
2010-08-04,20,21,20,21,3501400,14
2010-08-03,21,21,20,20,2445100,13
2010-08-02,20,21,20,21,4564900,14
2010-07-30,19,20,19,20,2370600,13
2010-07-29,20,20,19,19,3508100,13
2010-07-28,20,20,19,20,2755000,13
2010-07-27,21,21,20,20,3381500,13
2010-07-26,20,20,20,20,1900900,14
2010-07-23,19,20,19,20,3130400,13
2010-07-22,19,20,19,19,3282900,13
2010-07-21,19,20,19,19,4129300,13
2010-07-20,19,19,19,19,2847000,13
2010-07-19,18,19,18,19,3871600,13
2010-07-16,19,19,18,18,4356700,12
2010-07-15,19,19,19,19,3368900,13
2010-07-14,19,19,19,19,3945000,13
